# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     500.958      9.94302
     500.968      9.94740
     500.978      9.95114
     500.988      9.95410
     500.998      9.95619
     501.008      9.95733
     501.018      9.95753
     501.028      9.95683
     501.038      9.95532
     501.048      9.95314
     501.058      9.95036
     501.068      9.94709
     501.078      9.94333
     501.088      9.93908
     501.098      9.93427
     501.108      9.92882
     501.118      9.92268
     501.128      9.91580
     501.138      9.90821
     501.148      9.89996
     501.158      9.89115
     501.168      9.88190
     501.178      9.87229
     501.188      9.86238
     501.198      9.85217
     501.208      9.84158
     501.218      9.83051
     501.228      9.81881
     501.238      9.80633
     501.248      9.79297
     501.258      9.77863
     501.268      9.76328
     501.278      9.74693
     501.288      9.72959
     501.298      9.71126
     501.308      9.69192
     501.318      9.67149
     501.328      9.64989
     501.338      9.62695
     501.348      9.60256
     501.358      9.57659
     501.368      9.54900
     501.378      9.51982
     501.388      9.48915
     501.398      9.45717
     501.408      9.42412
     501.418      9.39027
     501.428      9.35588
     501.438      9.32118
     501.448      9.28639
     501.458      9.25171
     501.468      9.21731
     501.478      9.18340
     501.488      9.15021
     501.498      9.11801
     501.508      9.08710
     501.518      9.05782
     501.528      9.03049
     501.538      9.00539
     501.548      8.98273
     501.558      8.96261
     501.568      8.94506
     501.578      8.92998
     501.588      8.91722
     501.598      8.90657
     501.608      8.89781
     501.618      8.89072
     501.628      8.88509
     501.638      8.88071
     501.648      8.87739
     501.658      8.87491
     501.668      8.87299
     501.678      8.87131
     501.688      8.86951
     501.698      8.86719
     501.708      8.86394
     501.718      8.85936
     501.728      8.85313
     501.738      8.84500
     501.748      8.83480
     501.758      8.82243
     501.768      8.80786
     501.778      8.79108
     501.788      8.77210
     501.798      8.75087
     501.808      8.72735
     501.818      8.70145
     501.828      8.67308
     501.838      8.64215
     501.848      8.60860
     501.858      8.57244
     501.868      8.53372
     501.878      8.49252
     501.888      8.44897
     501.898      8.40315
     501.908      8.35516
     501.918      8.30499
     501.928      8.25262
     501.938      8.19796
     501.948      8.14088
     501.958      8.08127
     501.968      8.01906
     501.978      7.95421
     501.988      7.88679
     501.998      7.81691
     502.008      7.74472
     502.018      7.67045
     502.028      7.59430
     502.038      7.51648
     502.048      7.43718
     502.058      7.35659
     502.068      7.27492
     502.078      7.19243
     502.088      7.10943
     502.098      7.02634
     502.108      6.94367
     502.118      6.86201
     502.128      6.78200
     502.138      6.70431
     502.148      6.62963
     502.158      6.55857
     502.168      6.49171
     502.178      6.42957
     502.188      6.37260
     502.198      6.32125
     502.208      6.27592
     502.218      6.23701
     502.228      6.20494
     502.238      6.18009
     502.248      6.16279
     502.258      6.15334
     502.268      6.15188
     502.278      6.15847
     502.288      6.17301
     502.298      6.19529
     502.308      6.22496
     502.318      6.26163
     502.328      6.30485
     502.338      6.35413
     502.348      6.40902
     502.358      6.46907
     502.368      6.53381
     502.378      6.60277
     502.388      6.67545
     502.398      6.75130
     502.408      6.82970
     502.418      6.91003
     502.428      6.99165
     502.438      7.07392
     502.448      7.15628
     502.458      7.23825
     502.468      7.31944
     502.478      7.39955
     502.488      7.47838
     502.498      7.55575
     502.508      7.63153
     502.518      7.70559
     502.528      7.77777
     502.538      7.84792
     502.548      7.91586
     502.558      7.98147
     502.568      8.04463
     502.578      8.10533
     502.588      8.16360
     502.598      8.21956
     502.608      8.27335
     502.618      8.32516
     502.628      8.37514
     502.638      8.42342
     502.648      8.47007
     502.658      8.51512
     502.668      8.55856
     502.678      8.60035
     502.688      8.64049
     502.698      8.67900
     502.708      8.71597
     502.718      8.75153
     502.728      8.78583
     502.738      8.81904
     502.748      8.85131
     502.758      8.88274
     502.768      8.91338
     502.778      8.94323
     502.788      8.97223
     502.798      9.00032
     502.808      9.02746
     502.818      9.05363
     502.828      9.07888
     502.838      9.10329
     502.848      9.12699
     502.858      9.15012
     502.868      9.17281
     502.878      9.19512
     502.888      9.21709
     502.898      9.23867
     502.908      9.25981
     502.918      9.28041
     502.928      9.30041
     502.938      9.31976
     502.948      9.33849
     502.958      9.35666
     502.968      9.37439
     502.978      9.39180
     502.988      9.40898
     502.998      9.42602
     503.008      9.44292
     503.018      9.45963
     503.028      9.47609
     503.038      9.49218
     503.048      9.50783
     503.058      9.52299
     503.068      9.53767
     503.078      9.55191
     503.088      9.56583
     503.098      9.57954
     503.108      9.59313
     503.118      9.60667
     503.128      9.62017
     503.138      9.63359
     503.148      9.64684
     503.158      9.65981
     503.168      9.67242
     503.178      9.68461
     503.188      9.69638
     503.198      9.70779
     503.208      9.71891
     503.218      9.72987
     503.228      9.74077
     503.238      9.75166
     503.248      9.76256
     503.258      9.77341
     503.268      9.78413
     503.278      9.79460
     503.288      9.80474
     503.298      9.81447
     503.308      9.82378
     503.318      9.83271
     503.328      9.84135
     503.338      9.84979
     503.348      9.85813
     503.358      9.86643
     503.368      9.87468
     503.378      9.88284
     503.388      9.89081
     503.398      9.89848
     503.408      9.90574
     503.418      9.91252
     503.428      9.91881
     503.438      9.92465
     503.448      9.93014
     503.458      9.93538
     503.468      9.94048
     503.478      9.94553
     503.488      9.95054
     503.498      9.95550
     503.508      9.96034
     503.518      9.96497
     503.528      9.96932
     503.538      9.97336
     503.548      9.97708
     503.558      9.98056
     503.568      9.98392
     503.578      9.98729
     503.588      9.99080
     503.598      9.99455
     503.608      9.99857
     503.618     10.00284
     503.628     10.00729
     503.638     10.01182
     503.648     10.01634
     503.658     10.02077
     503.668     10.02509
     503.678     10.02933
     503.688     10.03354
     503.698     10.03783
     503.708     10.04227
     503.718     10.04689
     503.728     10.05170
     503.738     10.05662
     503.748     10.06154
     503.758     10.06632
     503.768     10.07082
     503.778     10.07493
     503.788     10.07860
     503.798     10.08183
     503.808     10.08469
     503.818     10.08726
     503.828     10.08963
     503.838     10.09184
     503.848     10.09392
     503.858     10.09581
     503.868     10.09743
     503.878     10.09866
     503.888     10.09940
     503.898     10.09955
     503.908     10.09910
     503.918     10.09806
     503.928     10.09650
     503.938     10.09453
     503.948     10.09222
     503.958     10.08963
     503.968     10.08676
     503.978     10.08355
     503.988     10.07987
     503.998     10.07557
     504.008     10.07047
     504.018     10.06444
     504.028     10.05737
     504.038     10.04920
     504.048     10.03992
     504.058     10.02954
     504.068     10.01806
     504.078     10.00545
     504.088      9.99165
     504.098      9.97652
     504.108      9.95989
     504.118      9.94158
     504.128      9.92139
     504.138      9.89921
     504.148      9.87497
     504.158      9.84869
     504.168      9.82046
     504.178      9.79047
     504.188      9.75891
     504.198      9.72599
     504.208      9.69193
     504.218      9.65692
     504.228      9.62113
     504.238      9.58476
     504.248      9.54802
     504.258      9.51118
     504.268      9.47460
     504.278      9.43870
     504.288      9.40397
     504.298      9.37092
     504.308      9.34010
     504.318      9.31197
     504.328      9.28697
     504.338      9.26541
     504.348      9.24755
     504.358      9.23354
     504.368      9.22349
     504.378      9.21748
     504.388      9.21555
     504.398      9.21778
     504.408      9.22420
     504.418      9.23482
     504.428      9.24961
     504.438      9.26845
     504.448      9.29111
     504.458      9.31728
     504.468      9.34654
     504.478      9.37842
     504.488      9.41241
     504.498      9.44802
     504.508      9.48480
     504.518      9.52235
     504.528      9.56035
     504.538      9.59852
     504.548      9.63663
     504.558      9.67443
     504.568      9.71169
     504.578      9.74814
     504.588      9.78350
     504.598      9.81748
     504.608      9.84983
     504.618      9.88038
     504.628      9.90900
     504.638      9.93567
     504.648      9.96045
     504.658      9.98347
     504.668     10.00488
     504.678     10.02482
     504.688     10.04342
     504.698     10.06074
     504.708     10.07680
     504.718     10.09160
     504.728     10.10511
     504.738     10.11733
     504.748     10.12830
     504.758     10.13811
     504.768     10.14691
     504.778     10.15487
     504.788     10.16217
     504.798     10.16897
     504.808     10.17537
     504.818     10.18141
     504.828     10.18709
     504.838     10.19233
     504.848     10.19707
     504.858     10.20123
     504.868     10.20481
     504.878     10.20783
     504.888     10.21038
     504.898     10.21259
     504.908     10.21458
     504.918     10.21647
     504.928     10.21833
     504.938     10.22017
     504.948     10.22196
     504.958     10.22359
     504.968     10.22497
     504.978     10.22601
     504.988     10.22667
     504.998     10.22695
     505.008     10.22693
     505.018     10.22671
     505.028     10.22640
     505.038     10.22612
     505.048     10.22591
     505.058     10.22579
     505.068     10.22570
     505.078     10.22555
     505.088     10.22522
     505.098     10.22462
     505.108     10.22368
     505.118     10.22242
     505.128     10.22088
     505.138     10.21917
     505.148     10.21741
     505.158     10.21568
     505.168     10.21405
     505.178     10.21252
     505.188     10.21105
     505.198     10.20952
     505.208     10.20783
     505.218     10.20587
     505.228     10.20359
     505.238     10.20097
     505.248     10.19808
     505.258     10.19500
     505.268     10.19185
     505.278     10.18874
     505.288     10.18572
     505.298     10.18282
     505.308     10.17996
     505.318     10.17707
     505.328     10.17403
     505.338     10.17075
     505.348     10.16715
     505.358     10.16323
     505.368     10.15906
     505.378     10.15472
     505.388     10.15034
     505.398     10.14603
     505.408     10.14184
     505.418     10.13781
     505.428     10.13387
     505.438     10.12994
     505.448     10.12591
     505.458     10.12168
     505.468     10.11716
     505.478     10.11237
     505.488     10.10733
     505.498     10.10215
     505.508     10.09693
     505.518     10.09178
     505.528     10.08676
     505.538     10.08188
     505.548     10.07710
     505.558     10.07230
     505.568     10.06737
     505.578     10.06220
     505.588     10.05671
     505.598     10.05089
     505.608     10.04476
     505.618     10.03841
     505.628     10.03196
     505.638     10.02550
     505.648     10.01910
     505.658     10.01278
     505.668     10.00648
     505.678     10.00010
     505.688      9.99355
     505.698      9.98669
     505.708      9.97946
     505.718      9.97184
     505.728      9.96387
     505.738      9.95562
     505.748      9.94723
     505.758      9.93879
     505.768      9.93037
     505.778      9.92201
     505.788      9.91365
     505.798      9.90520
     505.808      9.89656
     505.818      9.88761
     505.828      9.87827
     505.838      9.86852
     505.848      9.85839
     505.858      9.84798
     505.868      9.83738
     505.878      9.82672
     505.888      9.81606
     505.898      9.80542
     505.908      9.79477
     505.918      9.78402
     505.928      9.77305
     505.938      9.76173
     505.948      9.75000
     505.958      9.73782
     505.968      9.72522
     505.978      9.71229
     505.988      9.69913
     505.998      9.68584
     506.008      9.67252
     506.018      9.65917
     506.028      9.64577
     506.038      9.63221
     506.048      9.61839
     506.058      9.60418
     506.068      9.58950
     506.078      9.57430
     506.088      9.55863
     506.098      9.54254
     506.108      9.52615
     506.118      9.50957
     506.128      9.49286
     506.138      9.47606
     506.148      9.45911
     506.158      9.44194
     506.168      9.42440
     506.178      9.40639
     506.188      9.38780
     506.198      9.36859
     506.208      9.34878
     506.218      9.32842
     506.228      9.30762
     506.238      9.28648
     506.248      9.26506
     506.258      9.24339
     506.268      9.22141
     506.278      9.19903
     506.288      9.17611
     506.298      9.15251
     506.308      9.12812
     506.318      9.10288
     506.328      9.07680
     506.338      9.04990
     506.348      9.02229
     506.358      8.99404
     506.368      8.96521
     506.378      8.93579
     506.388      8.90573
     506.398      8.87491
     506.408      8.84317
     506.418      8.81035
     506.428      8.77631
     506.438      8.74097
     506.448      8.70429
     506.458      8.66630
     506.468      8.62704
     506.478      8.58658
     506.488      8.54495
     506.498      8.50212
     506.508      8.45800
     506.518      8.41245
     506.528      8.36529
     506.538      8.31634
     506.548      8.26543
     506.558      8.21246
     506.568      8.15738
     506.578      8.10022
     506.588      8.04102
     506.598      7.97988
     506.608      7.91684
     506.618      7.85195
     506.628      7.78519
     506.638      7.71650
     506.648      7.64582
     506.658      7.57310
     506.668      7.49834
     506.678      7.42162
     506.688      7.34312
     506.698      7.26310
     506.708      7.18191
     506.718      7.09992
     506.728      7.01753
     506.738      6.93515
     506.748      6.85312
     506.758      6.77178
     506.768      6.69148
     506.778      6.61254
     506.788      6.53536
     506.798      6.46039
     506.808      6.38815
     506.818      6.31923
     506.828      6.25424
     506.838      6.19380
     506.848      6.13850
     506.858      6.08883
     506.868      6.04520
     506.878      6.00792
     506.888      5.97722
     506.898      5.95325
     506.908      5.93613
     506.918      5.92596
     506.928      5.92284
     506.938      5.92686
     506.948      5.93809
     506.958      5.95653
     506.968      5.98212
     506.978      6.01467
     506.988      6.05388
     506.998      6.09935
     507.008      6.15058
     507.018      6.20702
     507.028      6.26812
     507.038      6.33333
     507.048      6.40215
     507.058      6.47414
     507.068      6.54890
     507.078      6.62602
     507.088      6.70513
     507.098      6.78581
     507.108      6.86759
     507.118      6.94998
     507.128      7.03249
     507.138      7.11463
     507.148      7.19597
     507.158      7.27615
     507.168      7.35493
     507.178      7.43214
     507.188      7.50769
     507.198      7.58158
     507.208      7.65377
     507.218      7.72425
     507.228      7.79295
     507.238      7.85977
     507.248      7.92460
     507.258      7.98732
     507.268      8.04783
     507.278      8.10611
     507.288      8.16219
     507.298      8.21619
     507.308      8.26825
     507.318      8.31858
     507.328      8.36732
     507.338      8.41462
     507.348      8.46056
     507.358      8.50512
     507.368      8.54830
     507.378      8.59001
     507.388      8.63023
     507.398      8.66894
     507.408      8.70620
     507.418      8.74211
     507.428      8.77683
     507.438      8.81053
     507.448      8.84337
     507.458      8.87546
     507.468      8.90686
     507.478      8.93755
     507.488      8.96747
     507.498      8.99652
     507.508      9.02465
     507.518      9.05179
     507.528      9.07797
     507.538      9.10326
     507.548      9.12778
     507.558      9.15166
     507.568      9.17503
     507.578      9.19797
     507.588      9.22048
     507.598      9.24253
     507.608      9.26401
     507.618      9.28478
     507.628      9.30474
     507.638      9.32380
     507.648      9.34193
     507.658      9.35918
     507.668      9.37563
     507.678      9.39140
     507.688      9.40660
     507.698      9.42130
     507.708      9.43552
     507.718      9.44923
     507.728      9.46236
     507.738      9.47481
     507.748      9.48651
     507.758      9.49742
     507.768      9.50759
     507.778      9.51711
     507.788      9.52616
     507.798      9.53493
     507.808      9.54362
     507.818      9.55239
     507.828      9.56135
     507.838      9.57056
     507.848      9.57999
     507.858      9.58961
     507.868      9.59939
     507.878      9.60932
     507.888      9.61944
     507.898      9.62985
     507.908      9.64066
     507.918      9.65205
     507.928      9.66412
     507.938      9.67697
     507.948      9.69061
     507.958      9.70495
     507.968      9.71988
     507.978      9.73523
     507.988      9.75080
     507.998      9.76647
     508.008      9.78212
     508.018      9.79771
     508.028      9.81327
     508.038      9.82884
     508.048      9.84444
     508.058      9.86010
     508.068      9.87577
     508.078      9.89136
     508.088      9.90671
     508.098      9.92167
     508.108      9.93608
     508.118      9.94983
     508.128      9.96286
     508.138      9.97521
     508.148      9.98696
     508.158      9.99822
     508.168     10.00915
     508.178     10.01982
     508.188     10.03030
     508.198     10.04058
     508.208     10.05058
     508.218     10.06023
     508.228     10.06942
     508.238     10.07809
     508.248     10.08624
     508.258     10.09392
     508.268     10.10124
     508.278     10.10835
     508.288     10.11537
     508.298     10.12242
     508.308     10.12954
     508.318     10.13672
     508.328     10.14387
     508.338     10.15090
     508.348     10.15768
     508.358     10.16412
     508.368     10.17021
     508.378     10.17597
     508.388     10.18148
     508.398     10.18687
     508.408     10.19227
     508.418     10.19776
     508.428     10.20339
     508.438     10.20913
     508.448     10.21490
     508.458     10.22059
     508.468     10.22607
     508.478     10.23124
     508.488     10.23608
     508.498     10.24061
     508.508     10.24491
     508.518     10.24910
     508.528     10.25330
     508.538     10.25761
     508.548     10.26207
     508.558     10.26667
     508.568     10.27131
     508.578     10.27590
     508.588     10.28029
     508.598     10.28440
     508.608     10.28820
     508.618     10.29169
     508.628     10.29497
     508.638     10.29814
     508.648     10.30135
     508.658     10.30469
     508.668     10.30820
     508.678     10.31188
     508.688     10.31564
     508.698     10.31937
     508.708     10.32295
     508.718     10.32629
     508.728     10.32934
     508.738     10.33212
     508.748     10.33470
     508.758     10.33721
     508.768     10.33977
     508.778     10.34249
     508.788     10.34541
     508.798     10.34852
     508.808     10.35174
     508.818     10.35495
     508.828     10.35804
     508.838     10.36090
     508.848     10.36348
     508.858     10.36580
     508.868     10.36791
     508.878     10.36995
     508.888     10.37203
     508.898     10.37426
     508.908     10.37668
     508.918     10.37929
     508.928     10.38201
     508.938     10.38473
     508.948     10.38732
     508.958     10.38968
     508.968     10.39175
     508.978     10.39354
     508.988     10.39513
     508.998     10.39662
     509.008     10.39815
     509.018     10.39983
     509.028     10.40170
     509.038     10.40377
     509.048     10.40595
     509.058     10.40815
     509.068     10.41023
     509.078     10.41210
     509.088     10.41369
     509.098     10.41500
     509.108     10.41612
     509.118     10.41715
     509.128     10.41822
     509.138     10.41944
     509.148     10.42086
     509.158     10.42249
     509.168     10.42426
     509.178     10.42606
     509.188     10.42775
     509.198     10.42924
     509.208     10.43046
     509.218     10.43142
     509.228     10.43217
     509.238     10.43283
     509.248     10.43354
     509.258     10.43439
     509.268     10.43545
     509.278     10.43673
     509.288     10.43816
     509.298     10.43962
     509.308     10.44100
     509.318     10.44218
     509.328     10.44310
     509.338     10.44375
     509.348     10.44421
     509.358     10.44458
     509.368     10.44498
     509.378     10.44554
     509.388     10.44631
     509.398     10.44731
     509.408     10.44847
     509.418     10.44968
     509.428     10.45082
     509.438     10.45177
     509.448     10.45247
     509.458     10.45291
     509.468     10.45314
     509.478     10.45328
     509.488     10.45345
     509.498     10.45376
     509.508     10.45429
     509.518     10.45503
     509.528     10.45594
     509.538     10.45690
     509.548     10.45779
     509.558     10.45848
     509.568     10.45890
     509.578     10.45906
     509.588     10.45898
     509.598     10.45880
     509.608     10.45862
     509.618     10.45856
     509.628     10.45871
     509.638     10.45906
     509.648     10.45955
     509.658     10.46010
     509.668     10.46055
     509.678     10.46080
     509.688     10.46077
     509.698     10.46044
     509.708     10.45987
     509.718     10.45915
     509.728     10.45841
     509.738     10.45776
     509.748     10.45729
     509.758     10.45699
     509.768     10.45682
     509.778     10.45667
     509.788     10.45642
     509.798     10.45592
     509.808     10.45511
     509.818     10.45396
     509.828     10.45251
     509.838     10.45086
     509.848     10.44913
     509.858     10.44743
     509.868     10.44583
     509.878     10.44434
     509.888     10.44290
     509.898     10.44141
     509.908     10.43971
     509.918     10.43768
     509.928     10.43522
     509.938     10.43229
     509.948     10.42892
     509.958     10.42519
     509.968     10.42120
     509.978     10.41706
     509.988     10.41281
     509.998     10.40845
     510.008     10.40389
     510.018     10.39900
     510.028     10.39359
     510.038     10.38749
     510.048     10.38055
     510.058     10.37267
     510.068     10.36382
     510.078     10.35400
     510.088     10.34324
     510.098     10.33157
     510.108     10.31896
     510.118     10.30532
     510.128     10.29049
     510.138     10.27424
     510.148     10.25633
     510.158     10.23652
     510.168     10.21459
     510.178     10.19042
     510.188     10.16395
     510.198     10.13518
     510.208     10.10418
     510.218     10.07103
     510.228     10.03578
     510.238      9.99847
     510.248      9.95907
     510.258      9.91755
     510.268      9.87384
     510.278      9.82792
     510.288      9.77983
     510.298      9.72968
     510.308      9.67768
     510.318      9.62413
     510.328      9.56937
     510.338      9.51377
     510.348      9.45769
     510.358      9.40143
     510.368      9.34525
     510.378      9.28938
     510.388      9.23399
     510.398      9.17931
     510.408      9.12555
     510.418      9.07305
     510.428      9.02216
     510.438      8.97334
     510.448      8.92707
     510.458      8.88381
     510.468      8.84400
     510.478      8.80803
     510.488      8.77617
     510.498      8.74865
     510.508      8.72562
     510.518      8.70721
     510.528      8.69354
     510.538      8.68475
     510.548      8.68104
     510.558      8.68257
     510.568      8.68952
     510.578      8.70203
     510.588      8.72013
     510.598      8.74375
     510.608      8.77268
     510.618      8.80663
     510.628      8.84517
     510.638      8.88786
     510.648      8.93421
     510.658      8.98378
     510.668      9.03613
     510.678      9.09088
     510.688      9.14766
     510.698      9.20611
     510.708      9.26584
     510.718      9.32639
     510.728      9.38730
     510.738      9.44801
     510.748      9.50800
     510.758      9.56676
     510.768      9.62386
     510.778      9.67894
     510.788      9.73179
     510.798      9.78229
     510.808      9.83041
     510.818      9.87618
     510.828      9.91962
     510.838      9.96078
     510.848      9.99963
     510.858     10.03614
     510.868     10.07024
     510.878     10.10190
     510.888     10.13112
     510.898     10.15794
     510.908     10.18251
     510.918     10.20504
     510.928     10.22576
     510.938     10.24493
     510.948     10.26277
     510.958     10.27944
     510.968     10.29503
     510.978     10.30953
     510.988     10.32291
     510.998     10.33511
     511.008     10.34606
     511.018     10.35576
     511.028     10.36426
     511.038     10.37167
     511.048     10.37812
     511.058     10.38377
     511.068     10.38874
     511.078     10.39308
     511.088     10.39681
     511.098     10.39985
     511.108     10.40210
     511.118     10.40343
     511.128     10.40374
     511.138     10.40302
     511.148     10.40128
     511.158     10.39865
     511.168     10.39529
     511.178     10.39139
     511.188     10.38713
     511.198     10.38265
     511.208     10.37802
     511.218     10.37326
     511.228     10.36837
     511.238     10.36330
     511.248     10.35807
     511.258     10.35271
     511.268     10.34734
     511.278     10.34214
     511.288     10.33734
     511.298     10.33316
     511.308     10.32979
     511.318     10.32738
     511.328     10.32599
     511.338     10.32558
     511.348     10.32607
     511.358     10.32733
     511.368     10.32923
     511.378     10.33168
     511.388     10.33464
     511.398     10.33810
     511.408     10.34211
     511.418     10.34671
     511.428     10.35190
     511.438     10.35764
     511.448     10.36380
     511.458     10.37020
     511.468     10.37657
     511.478     10.38265
     511.488     10.38817
     511.498     10.39293
     511.508     10.39678
     511.518     10.39965
     511.528     10.40153
     511.538     10.40242
     511.548     10.40232
     511.558     10.40119
     511.568     10.39892
     511.578     10.39536
     511.588     10.39031
     511.598     10.38354
     511.608     10.37488
     511.618     10.36418
     511.628     10.35140
     511.638     10.33658
     511.648     10.31981
     511.658     10.30122
     511.668     10.28097
     511.678     10.25918
     511.688     10.23592
     511.698     10.21121
     511.708     10.18507
     511.718     10.15748
     511.728     10.12849
     511.738     10.09820
     511.748     10.06681
     511.758     10.03459
     511.768     10.00191
     511.778      9.96916
     511.788      9.93675
     511.798      9.90504
     511.808      9.87434
     511.818      9.84490
     511.828      9.81691
     511.838      9.79054
     511.848      9.76594
     511.858      9.74332
     511.868      9.72290
     511.878      9.70497
     511.888      9.68986
     511.898      9.67786
     511.908      9.66925
     511.918      9.66421
     511.928      9.66283
     511.938      9.66509
     511.948      9.67088
     511.958      9.67999
     511.968      9.69222
     511.978      9.70735
     511.988      9.72520
     511.998      9.74561
     512.008      9.76848
     512.018      9.79366
     512.028      9.82102
     512.038      9.85035
     512.048      9.88137
     512.058      9.91371
     512.068      9.94697
     512.078      9.98069
     512.088     10.01446
     512.098     10.04789
     512.108     10.08070
     512.118     10.11267
     512.128     10.14369
     512.138     10.17370
     512.148     10.20264
     512.158     10.23047
     512.168     10.25710
     512.178     10.28239
     512.188     10.30619
     512.198     10.32834
     512.208     10.34870
     512.218     10.36720
     512.228     10.38384
     512.238     10.39873
     512.248     10.41204
     512.258     10.42397
     512.268     10.43474
     512.278     10.44456
     512.288     10.45353
     512.298     10.46172
     512.308     10.46914
     512.318     10.47573
     512.328     10.48146
     512.338     10.48633
     512.348     10.49036
     512.358     10.49369
     512.368     10.49647
     512.378     10.49889
     512.388     10.50114
     512.398     10.50335
     512.408     10.50560
     512.418     10.50789
     512.428     10.51014
     512.438     10.51224
     512.448     10.51409
     512.458     10.51561
     512.468     10.51676
     512.478     10.51760
     512.488     10.51822
     512.498     10.51877
     512.508     10.51940
     512.518     10.52019
     512.528     10.52119
     512.538     10.52237
     512.548     10.52365
     512.558     10.52488
     512.568     10.52593
     512.578     10.52671
     512.588     10.52717
     512.598     10.52736
     512.608     10.52735
     512.618     10.52729
     512.628     10.52730
     512.638     10.52750
     512.648     10.52792
     512.658     10.52853
     512.668     10.52926
     512.678     10.52996
     512.688     10.53052
     512.698     10.53081
     512.708     10.53082
     512.718     10.53056
     512.728     10.53013
     512.738     10.52966
     512.748     10.52930
     512.758     10.52916
     512.768     10.52928
     512.778     10.52964
     512.788     10.53016
     512.798     10.53071
     512.808     10.53116
     512.818     10.53140
     512.828     10.53139
     512.838     10.53115
     512.848     10.53078
     512.858     10.53039
     512.868     10.53013
     512.878     10.53011
     512.888     10.53038
     512.898     10.53090
     512.908     10.53161
     512.918     10.53235
     512.928     10.53301
     512.938     10.53345
     512.948     10.53363
     512.958     10.53357
     512.968     10.53335
     512.978     10.53309
     512.988     10.53293
     512.998     10.53298
     513.008     10.53328
     513.018     10.53383
     513.028     10.53453
     513.038     10.53525
     513.048     10.53587
     513.058     10.53625
     513.068     10.53636
     513.078     10.53620
     513.088     10.53585
     513.098     10.53545
     513.108     10.53512
     513.118     10.53499
     513.128     10.53511
     513.138     10.53548
     513.148     10.53600
     513.158     10.53657
     513.168     10.53703
     513.178     10.53727
     513.188     10.53724
     513.198     10.53695
     513.208     10.53647
     513.218     10.53594
     513.228     10.53548
     513.238     10.53522
     513.248     10.53523
     513.258     10.53548
     513.268     10.53591
     513.278     10.53638
     513.288     10.53677
     513.298     10.53695
     513.308     10.53686
     513.318     10.53650
     513.328     10.53595
     513.338     10.53534
     513.348     10.53480
     513.358     10.53445
     513.368     10.53435
     513.378     10.53451
     513.388     10.53484
     513.398     10.53523
     513.408     10.53553
     513.418     10.53563
     513.428     10.53545
     513.438     10.53500
     513.448     10.53435
     513.458     10.53362
     513.468     10.53295
     513.478     10.53247
     513.488     10.53224
     513.498     10.53226
     513.508     10.53246
     513.518     10.53273
     513.528     10.53291
     513.538     10.53288
     513.548     10.53257
     513.558     10.53198
     513.568     10.53116
     513.578     10.53024
     513.588     10.52935
     513.598     10.52860
     513.608     10.52807
     513.618     10.52776
     513.628     10.52759
     513.638     10.52743
     513.648     10.52714
     513.658     10.52659
     513.668     10.52570
     513.678     10.52447
     513.688     10.52295
     513.698     10.52126
     513.708     10.51956
     513.718     10.51796
     513.728     10.51655
     513.738     10.51534
     513.748     10.51428
     513.758     10.51327
     513.768     10.51218
     513.778     10.51089
     513.788     10.50934
     513.798     10.50753
     513.808     10.50556
     513.818     10.50354
     513.828     10.50164
     513.838     10.49999
     513.848     10.49870
     513.858     10.49779
     513.868     10.49720
     513.878     10.49681
     513.888     10.49648
     513.898     10.49606
     513.908     10.49545
     513.918     10.49461
     513.928     10.49353
     513.938     10.49228
     513.948     10.49094
     513.958     10.48954
     513.968     10.48808
     513.978     10.48646
     513.988     10.48452
     513.998     10.48201
     514.008     10.47866
     514.018     10.47420
     514.028     10.46841
     514.038     10.46114
     514.048     10.45232
     514.058     10.44196
     514.068     10.43010
     514.078     10.41681
     514.088     10.40214
     514.098     10.38610
     514.108     10.36867
     514.118     10.34982
     514.128     10.32950
     514.138     10.30775
     514.148     10.28466
     514.158     10.26045
     514.168     10.23544
     514.178     10.21004
     514.188     10.18472
     514.198     10.15998
     514.208     10.13626
     514.218     10.11396
     514.228     10.09339
     514.238     10.07478
     514.248     10.05833
     514.258     10.04418
     514.268     10.03248
     514.278     10.02342
     514.288     10.01718
     514.298     10.01394
     514.308     10.01387
     514.318     10.01707
     514.328     10.02352
     514.338     10.03307
     514.348     10.04547
     514.358     10.06032
     514.368     10.07717
     514.378     10.09551
     514.388     10.11486
     514.398     10.13479
     514.408     10.15493
     514.418     10.17496
     514.428     10.19463
     514.438     10.21370
     514.448     10.23193
     514.458     10.24903
     514.468     10.26470
     514.478     10.27862
     514.488     10.29048
     514.498     10.30005
     514.508     10.30715
     514.518     10.31175
     514.528     10.31393
     514.538     10.31390
     514.548     10.31191
     514.558     10.30829
     514.568     10.30334
     514.578     10.29731
     514.588     10.29041
     514.598     10.28279
     514.608     10.27456
     514.618     10.26581
     514.628     10.25668
     514.638     10.24733
     514.648     10.23798
     514.658     10.22889
     514.668     10.22032
     514.678     10.21250
     514.688     10.20560
     514.698     10.19966
     514.708     10.19464
     514.718     10.19038
     514.728     10.18666
     514.738     10.18323
     514.748     10.17983
     514.758     10.17627
     514.768     10.17240
     514.778     10.16814
     514.788     10.16344
     514.798     10.15827
     514.808     10.15257
     514.818     10.14624
     514.828     10.13913
     514.838     10.13104
     514.848     10.12177
     514.858     10.11117
     514.868     10.09912
     514.878     10.08565
     514.888     10.07087
