# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
    1425.983      1.01188
    1426.083      1.01519
    1426.183      1.03094
    1426.283      1.05527
    1426.383      1.08108
    1426.483      1.10046
    1426.583      1.10753
    1426.683      1.10059
    1426.783      1.08280
    1426.883      1.06118
    1426.983      1.04414
    1427.083      1.03843
    1427.183      1.04649
    1427.283      1.06524
    1427.383      1.08665
    1427.483      1.10010
    1427.583      1.09561
    1427.683      1.06716
    1427.783      1.01479
    1427.883      0.94500
    1427.983      0.86920
    1428.083      0.80072
    1428.183      0.75138
    1428.283      0.72846
    1428.383      0.73304
    1428.483      0.75998
    1428.583      0.79949
    1428.683      0.83964
    1428.783      0.86898
    1428.883      0.87873
    1428.983      0.86398
    1429.083      0.82387
    1429.183      0.76102
    1429.283      0.68059
    1429.383      0.58945
    1429.483      0.49538
    1429.583      0.40667
    1429.683      0.33148
    1429.783      0.27725
    1429.883      0.24967
    1429.983      0.25168
    1430.083      0.28262
    1430.183      0.33810
    1430.283      0.41059
    1430.383      0.49093
    1430.483      0.57028
    1430.583      0.64201
    1430.683      0.70285
    1430.783      0.75297
    1430.883      0.79483
    1430.983      0.83131
    1431.083      0.86373
    1431.183      0.89060
    1431.283      0.90774
    1431.383      0.90970
    1431.483      0.89227
    1431.583      0.85506
    1431.683      0.80323
    1431.783      0.74743
    1431.883      0.70178
    1431.983      0.68020
    1432.083      0.69215
    1432.183      0.73912
    1432.283      0.81306
    1432.383      0.89752
    1432.483      0.97136
    1432.583      1.01408
    1432.683      1.01148
    1432.783      0.95972
    1432.883      0.86676
    1432.983      0.75068
    1433.083      0.63512
    1433.183      0.54341
    1433.283      0.49270
    1433.383      0.49005
    1433.483      0.53126
    1433.583      0.60276
    1433.683      0.68587
    1433.783      0.76206
    1433.883      0.81761
    1433.983      0.84651
    1434.083      0.85086
    1434.183      0.83882
    1434.283      0.82117
    1434.383      0.80738
    1434.483      0.80270
    1434.583      0.80687
    1434.683      0.81477
    1434.783      0.81860
    1434.883      0.81073
    1434.983      0.78631
    1435.084      0.74476
    1435.184      0.68988
    1435.284      0.62855
    1435.384      0.56867
    1435.484      0.51696
    1435.584      0.47731
    1435.684      0.45012
    1435.784      0.43266
    1435.884      0.42026
    1435.984      0.40787
    1436.084      0.39142
    1436.184      0.36882
    1436.284      0.34026
    1436.384      0.30785
    1436.484      0.27500
    1436.584      0.24558
    1436.684      0.22319
    1436.784      0.21066
    1436.884      0.20975
    1436.984      0.22107
    1437.084      0.24413
    1437.184      0.27746
    1437.284      0.31877
    1437.384      0.36528
    1437.484      0.41398
    1437.584      0.46210
    1437.684      0.50746
    1437.784      0.54876
    1437.884      0.58566
    1437.984      0.61865
    1438.084      0.64876
    1438.184      0.67708
    1438.284      0.70447
    1438.384      0.73124
    1438.484      0.75719
    1438.584      0.78172
    1438.684      0.80412
    1438.784      0.82387
    1438.884      0.84076
    1438.984      0.85493
    1439.084      0.86673
    1439.184      0.87662
    1439.284      0.88498
    1439.384      0.89209
    1439.484      0.89825
    1439.584      0.90383
    1439.684      0.90943
    1439.784      0.91579
    1439.884      0.92364
    1439.984      0.93342
    1440.084      0.94499
    1440.184      0.95750
    1440.284      0.96948
    1440.384      0.97921
    1440.484      0.98516
    1440.584      0.98654
    1440.684      0.98361
    1440.784      0.97772
    1440.884      0.97096
    1440.984      0.96565
    1441.084      0.96369
    1441.184      0.96606
    1441.284      0.97271
    1441.384      0.98265
    1441.484      0.99441
    1441.584      1.00653
    1441.684      1.01792
    1441.784      1.02801
    1441.884      1.03649
    1441.984      1.04304
    1442.084      1.04701
    1442.184      1.04731
    1442.284      1.04273
    1442.384      1.03247
    1442.484      1.01683
    1442.584      0.99766
    1442.684      0.97834
    1442.784      0.96318
    1442.884      0.95631
    1442.984      0.96038
    1443.084      0.97551
    1443.184      0.99889
    1443.284      1.02529
    1443.384      1.04839
    1443.484      1.06260
    1443.584      1.06483
    1443.684      1.05553
    1443.784      1.03865
    1443.884      1.02046
    1443.984      1.00750
    1444.084      1.00434
    1444.184      1.01179
    1444.284      1.02642
    1444.384      1.04134
    1444.484      1.04834
    1444.584      1.04062
    1444.684      1.01528
    1444.784      0.97473
    1444.884      0.92653
    1444.984      0.88148
    1445.085      0.85065
    1445.185      0.84199
    1445.285      0.85772
    1445.385      0.89315
    1445.485      0.93758
    1445.585      0.97677
    1445.685      0.99667
    1445.785      0.98712
    1445.885      0.94463
    1445.985      0.87348
    1446.085      0.78474
    1446.185      0.69372
    1446.285      0.61624
    1446.385      0.56498
    1446.485      0.54660
    1446.585      0.56043
    1446.685      0.59884
    1446.785      0.64913
    1446.885      0.69650
    1446.985      0.72712
    1447.085      0.73088
    1447.185      0.70319
    1447.285      0.64550
    1447.385      0.56473
    1447.485      0.47180
    1447.585      0.37946
    1447.685      0.30016
    1447.785      0.24402
    1447.885      0.21738
    1447.985      0.22206
    1448.085      0.25542
    1448.185      0.31113
    1448.285      0.38055
    1448.385      0.45437
    1448.485      0.52432
    1448.585      0.58441
    1448.685      0.63175
    1448.785      0.66650
    1448.885      0.69129
    1448.985      0.71008
    1449.085      0.72694
    1449.185      0.74501
    1449.285      0.76583
    1449.385      0.78928
    1449.485      0.81386
    1449.585      0.83737
    1449.685      0.85750
    1449.785      0.87230
    1449.885      0.88044
    1449.985      0.88122
    1450.085      0.87450
    1450.185      0.86082
    1450.285      0.84151
    1450.385      0.81893
    1450.485      0.79660
    1450.585      0.77888
    1450.685      0.77022
    1450.785      0.77392
    1450.885      0.79074
    1450.985      0.81774
    1451.085      0.84799
    1451.185      0.87144
    1451.285      0.87696
    1451.385      0.85525
    1451.485      0.80186
    1451.585      0.71935
    1451.685      0.61792
    1451.785      0.51393
    1451.885      0.42652
    1451.985      0.37312
    1452.085      0.36502
    1452.185      0.40415
    1452.285      0.48229
    1452.385      0.58279
    1452.485      0.68464
    1452.585      0.76771
    1452.685      0.81769
    1452.785      0.82941
    1452.885      0.80753
    1452.985      0.76454
    1453.085      0.71662
    1453.185      0.67879
    1453.285      0.66060
    1453.385      0.66387
    1453.485      0.68281
    1453.585      0.70651
    1453.685      0.72285
    1453.785      0.72244
    1453.885      0.70144
    1453.985      0.66236
    1454.085      0.61272
    1454.185      0.56220
    1454.285      0.51927
    1454.385      0.48850
    1454.485      0.46951
    1454.585      0.45764
    1454.685      0.44622
    1454.785      0.42934
    1454.885      0.40432
    1454.985      0.37275
    1455.086      0.33997
    1455.186      0.31302
    1455.286      0.29808
    1455.386      0.29798
    1455.486      0.31106
    1455.586      0.33145
    1455.686      0.35094
    1455.786      0.36157
    1455.886      0.35812
    1455.986      0.33977
    1456.086      0.31016
    1456.186      0.27606
    1456.286      0.24516
    1456.386      0.22358
    1456.486      0.21420
    1456.586      0.21612
    1456.686      0.22543
    1456.786      0.23696
    1456.886      0.24625
    1456.986      0.25097
    1457.086      0.25145
    1457.186      0.25003
    1457.286      0.24970
    1457.386      0.25251
    1457.486      0.25852
    1457.586      0.26562
    1457.686      0.27036
    1457.786      0.26951
    1457.886      0.26155
    1457.986      0.24768
    1458.086      0.23174
    1458.186      0.21906
    1458.286      0.21459
    1458.386      0.22104
    1458.486      0.23762
    1458.586      0.25999
    1458.686      0.28153
    1458.786      0.29546
    1458.886      0.29728
    1458.986      0.28656
    1459.086      0.26744
    1459.186      0.24777
    1459.286      0.23690
    1459.386      0.24290
    1459.486      0.27013
    1459.586      0.31783
    1459.686      0.38026
    1459.786      0.44828
    1459.886      0.51191
    1459.986      0.56303
    1460.086      0.59737
    1460.186      0.61531
    1460.286      0.62122
    1460.386      0.62166
    1460.486      0.62316
    1460.586      0.63021
    1460.686      0.64414
    1460.786      0.66316
    1460.886      0.68342
    1460.986      0.70063
    1461.086      0.71164
    1461.186      0.71553
    1461.286      0.71363
    1461.386      0.70891
    1461.486      0.70469
    1461.586      0.70342
    1461.686      0.70583
    1461.786      0.71083
    1461.886      0.71608
    1461.986      0.71902
    1462.086      0.71788
    1462.186      0.71237
    1462.286      0.70372
    1462.386      0.69413
    1462.486      0.68590
    1462.586      0.68042
    1462.686      0.67771
    1462.786      0.67631
    1462.886      0.67385
    1462.986      0.66795
    1463.086      0.65702
    1463.186      0.64084
    1463.286      0.62055
    1463.386      0.59807
    1463.486      0.57533
    1463.586      0.55337
    1463.686      0.53194
    1463.786      0.50949
    1463.886      0.48383
    1463.986      0.45300
    1464.086      0.41624
    1464.186      0.37452
    1464.286      0.33055
    1464.386      0.28817
    1464.486      0.25142
    1464.586      0.22343
    1464.686      0.20572
    1464.786      0.19800
    1464.886      0.19856
    1464.986      0.20509
    1465.087      0.21570
    1465.187      0.22959
    1465.287      0.24727
    1465.387      0.27019
    1465.487      0.29984
    1465.587      0.33679
    1465.687      0.37987
    1465.787      0.42604
    1465.887      0.47082
    1465.987      0.50935
    1466.087      0.53775
    1466.187      0.55430
    1466.287      0.56001
    1466.387      0.55845
    1466.487      0.55481
    1466.587      0.55442
    1466.687      0.56115
    1466.787      0.57637
    1466.887      0.59847
    1466.987      0.62343
    1467.087      0.64608
    1467.187      0.66170
    1467.287      0.66751
    1467.387      0.66363
    1467.487      0.65307
    1467.587      0.64095
    1467.687      0.63296
    1467.787      0.63372
    1467.887      0.64544
    1467.987      0.66718
    1468.087      0.69517
    1468.187      0.72378
    1468.287      0.74713
    1468.387      0.76065
    1468.487      0.76223
    1468.587      0.75275
    1468.687      0.73558
    1468.787      0.71555
    1468.887      0.69750
    1468.987      0.68489
    1469.087      0.67898
    1469.187      0.67857
    1469.287      0.68060
    1469.387      0.68123
    1469.487      0.67705
    1469.587      0.66617
    1469.687      0.64876
    1469.787      0.62696
    1469.887      0.60415
    1469.987      0.58394
    1470.087      0.56901
    1470.187      0.56037
    1470.287      0.55698
    1470.387      0.55610
    1470.487      0.55398
    1470.587      0.54692
    1470.687      0.53217
    1470.787      0.50857
    1470.887      0.47674
    1470.987      0.43881
    1471.087      0.39776
    1471.187      0.35667
    1471.287      0.31809
    1471.387      0.28367
    1471.487      0.25411
    1471.587      0.22944
    1471.687      0.20948
    1471.787      0.19422
    1471.887      0.18408
    1471.987      0.17983
    1472.087      0.18229
    1472.187      0.19186
    1472.287      0.20805
    1472.387      0.22922
    1472.487      0.25256
    1472.587      0.27448
    1472.687      0.29124
    1472.787      0.29971
    1472.887      0.29812
    1472.987      0.28651
    1473.087      0.26686
    1473.187      0.24276
    1473.287      0.21882
    1473.387      0.19972
    1473.487      0.18941
    1473.587      0.19032
    1473.687      0.20300
    1473.787      0.22612
    1473.887      0.25686
    1473.987      0.29159
    1474.087      0.32668
    1474.187      0.35924
    1474.287      0.38762
    1474.387      0.41161
    1474.487      0.43217
    1474.587      0.45096
    1474.687      0.46959
    1474.787      0.48893
    1474.887      0.50864
    1474.987      0.52695
    1475.088      0.54093
    1475.188      0.54707
    1475.288      0.54201
    1475.388      0.52349
    1475.488      0.49093
    1475.588      0.44586
    1475.688      0.39181
    1475.788      0.33392
    1475.888      0.27814
    1475.988      0.23042
    1476.088      0.19581
    1476.188      0.17790
    1476.288      0.17837
    1476.388      0.19698
    1476.488      0.23176
    1476.588      0.27934
    1476.688      0.33544
    1476.788      0.39539
    1476.888      0.45460
    1476.988      0.50901
    1477.088      0.55553
    1477.188      0.59238
    1477.288      0.61921
    1477.388      0.63712
    1477.488      0.64842
    1477.588      0.65610
    1477.688      0.66319
    1477.788      0.67208
    1477.888      0.68397
    1477.988      0.69861
    1478.088      0.71447
    1478.188      0.72922
    1478.288      0.74054
    1478.388      0.74688
    1478.488      0.74801
    1478.588      0.74524
    1478.688      0.74101
    1478.788      0.73815
    1478.888      0.73901
    1478.988      0.74456
    1479.088      0.75402
    1479.188      0.76500
    1479.288      0.77418
    1479.388      0.77838
    1479.488      0.77566
    1479.588      0.76603
    1479.688      0.75156
    1479.788      0.73585
    1479.888      0.72281
    1479.988      0.71533
    1480.088      0.71402
    1480.188      0.71670
    1480.288      0.71862
    1480.388      0.71357
    1480.488      0.69559
    1480.588      0.66070
    1480.688      0.60836
    1480.788      0.54206
    1480.888      0.46892
    1480.988      0.39837
    1481.088      0.34023
    1481.188      0.30270
    1481.288      0.29067
    1481.388      0.30489
    1481.488      0.34204
    1481.588      0.39563
    1481.688      0.45753
    1481.788      0.51965
    1481.888      0.57538
    1481.988      0.62054
    1482.088      0.65371
    1482.188      0.67586
    1482.288      0.68968
    1482.388      0.69861
    1482.488      0.70594
    1482.588      0.71410
    1482.688      0.72424
    1482.788      0.73615
    1482.888      0.74847
    1482.988      0.75907
    1483.088      0.76566
    1483.188      0.76636
    1483.288      0.76026
    1483.388      0.74777
    1483.488      0.73068
    1483.588      0.71189
    1483.688      0.69480
    1483.788      0.68252
    1483.888      0.67698
    1483.988      0.67839
    1484.088      0.68502
    1484.188      0.69359
    1484.288      0.70017
    1484.388      0.70126
    1484.488      0.69497
    1484.588      0.68166
    1484.688      0.66402
    1484.788      0.64632
    1484.888      0.63313
    1484.988      0.62781
    1485.089      0.63126
    1485.189      0.64134
    1485.289      0.65318
    1485.389      0.66049
    1485.489      0.65725
    1485.589      0.63961
    1485.689      0.60713
    1485.789      0.56318
    1485.889      0.51408
    1485.989      0.46748
    1486.089      0.43023
    1486.189      0.40637
    1486.289      0.39607
    1486.389      0.39551
    1486.489      0.39806
    1486.589      0.39622
    1486.689      0.38379
    1486.789      0.35771
    1486.889      0.31898
    1486.989      0.27239
    1487.089      0.22533
    1487.189      0.18586
    1487.289      0.16079
    1487.389      0.15420
    1487.489      0.16669
    1487.589      0.19573
    1487.689      0.23647
    1487.789      0.28311
    1487.889      0.33011
    1487.989      0.37301
    1488.089      0.40874
    1488.189      0.43551
    1488.289      0.45242
    1488.389      0.45904
    1488.489      0.45522
    1488.589      0.44121
    1488.689      0.41786
    1488.789      0.38689
    1488.889      0.35097
    1488.989      0.31353
    1489.089      0.27823
    1489.189      0.24834
    1489.289      0.22612
    1489.389      0.21250
    1489.489      0.20701
    1489.589      0.20818
    1489.689      0.21396
    1489.789      0.22227
    1489.889      0.23133
    1489.989      0.23976
    1490.089      0.24645
    1490.189      0.25039
    1490.289      0.25062
    1490.389      0.24635
    1490.489      0.23733
    1490.589      0.22431
    1490.689      0.20939
    1490.789      0.19600
    1490.889      0.18844
    1490.989      0.19093
    1491.089      0.20656
    1491.189      0.23626
    1491.289      0.27826
    1491.389      0.32829
    1491.489      0.38048
    1491.589      0.42872
    1491.689      0.46817
    1491.789      0.49644
    1491.889      0.51395
    1491.989      0.52357
    1492.089      0.52942
    1492.189      0.53544
    1492.289      0.54400
    1492.389      0.55521
    1492.489      0.56698
    1492.589      0.57595
    1492.689      0.57886
    1492.789      0.57390
    1492.889      0.56163
    1492.989      0.54504
    1493.089      0.52874
    1493.189      0.51757
    1493.289      0.51507
    1493.389      0.52234
    1493.489      0.53758
    1493.589      0.55663
    1493.689      0.57421
    1493.789      0.58549
    1493.889      0.58746
    1493.989      0.57974
    1494.089      0.56443
    1494.189      0.54530
    1494.289      0.52644
    1494.389      0.51092
    1494.489      0.49987
    1494.589      0.49229
    1494.689      0.48557
    1494.789      0.47652
    1494.889      0.46250
    1494.989      0.44230
    1495.090      0.41643
    1495.190      0.38681
    1495.290      0.35603
    1495.390      0.32641
    1495.490      0.29932
    1495.590      0.27495
    1495.690      0.25256
    1495.790      0.23112
    1495.890      0.21009
    1495.990      0.18998
    1496.090      0.17242
    1496.190      0.15985
    1496.290      0.15471
    1496.390      0.15871
    1496.490      0.17209
    1496.590      0.19352
    1496.690      0.22028
    1496.790      0.24907
    1496.890      0.27674
    1496.990      0.30106
    1497.090      0.32107
    1497.190      0.33693
    1497.290      0.34951
    1497.390      0.35966
    1497.490      0.36772
    1497.590      0.37316
    1497.690      0.37474
    1497.790      0.37088
    1497.890      0.36034
    1497.990      0.34267
    1498.090      0.31861
    1498.190      0.29001
    1498.290      0.25949
    1498.390      0.22997
    1498.490      0.20416
    1498.590      0.18418
    1498.690      0.17143
    1498.790      0.16668
    1498.890      0.17013
    1498.990      0.18160
    1499.090      0.20047
    1499.190      0.22565
    1499.290      0.25538
    1499.390      0.28725
    1499.490      0.31836
    1499.590      0.34573
    1499.690      0.36689
    1499.790      0.38051
    1499.890      0.38681
    1499.990      0.38759
    1500.090      0.38586
    1500.190      0.38509
    1500.290      0.38822
    1500.390      0.39686
    1500.490      0.41076
    1500.590      0.42777
    1500.690      0.44443
    1500.790      0.45684
    1500.890      0.46169
    1500.990      0.45711
    1501.090      0.44319
    1501.190      0.42188
    1501.290      0.39658
    1501.390      0.37132
    1501.490      0.34996
    1501.590      0.33551
    1501.690      0.32972
    1501.790      0.33298
    1501.890      0.34452
    1501.990      0.36269
    1502.090      0.38526
    1502.190      0.40970
    1502.290      0.43346
    1502.390      0.45412
    1502.490      0.46965
    1502.590      0.47871
    1502.690      0.48083
    1502.790      0.47660
    1502.890      0.46757
    1502.990      0.45597
    1503.090      0.44418
    1503.190      0.43411
    1503.290      0.42670
    1503.390      0.42164
    1503.490      0.41754
    1503.590      0.41235
    1503.690      0.40412
    1503.790      0.39167
    1503.890      0.37508
    1503.990      0.35566
    1504.090      0.33559
    1504.190      0.31714
    1504.290      0.30186
    1504.390      0.29002
    1504.490      0.28049
    1504.590      0.27110
    1504.690      0.25952
    1504.790      0.24412
    1504.890      0.22478
    1504.990      0.20308
    1505.091      0.18198
    1505.191      0.16493
    1505.291      0.15474
    1505.391      0.15264
    1505.491      0.15774
    1505.591      0.16726
    1505.691      0.17735
    1505.791      0.18431
    1505.891      0.18570
    1505.991      0.18120
    1506.091      0.17254
    1506.191      0.16290
    1506.291      0.15573
    1506.391      0.15349
    1506.491      0.15674
    1506.591      0.16395
    1506.691      0.17201
    1506.791      0.17742
    1506.891      0.17760
    1506.991      0.17194
    1507.091      0.16220
    1507.191      0.15202
    1507.291      0.14572
    1507.391      0.14683
    1507.491      0.15670
    1507.591      0.17387
    1507.691      0.19430
    1507.791      0.21251
    1507.891      0.22328
    1507.991      0.22340
    1508.091      0.21277
    1508.191      0.19468
    1508.291      0.17495
    1508.391      0.16032
    1508.491      0.15641
    1508.591      0.16604
    1508.691      0.18833
    1508.791      0.21885
    1508.891      0.25087
    1508.991      0.27720
    1509.091      0.29224
    1509.191      0.29348
    1509.291      0.28213
    1509.391      0.26268
    1509.491      0.24160
    1509.591      0.22547
    1509.691      0.21928
    1509.791      0.22516
    1509.891      0.24210
    1509.991      0.26645
    1510.091      0.29314
    1510.191      0.31726
    1510.291      0.33535
    1510.391      0.34626
    1510.491      0.35120
    1510.591      0.35323
    1510.691      0.35608
    1510.791      0.36303
    1510.891      0.37582
    1510.991      0.39406
    1511.091      0.41528
    1511.191      0.43542
    1511.291      0.44978
    1511.391      0.45404
    1511.491      0.44523
    1511.591      0.42245
    1511.691      0.38709
    1511.791      0.34274
    1511.891      0.29458
    1511.991      0.24863
    1512.091      0.21083
    1512.191      0.18608
    1512.291      0.17755
    1512.391      0.18618
    1512.491      0.21060
    1512.591      0.24739
    1512.691      0.29166
    1512.791      0.33795
    1512.891      0.38107
    1512.991      0.41703
    1513.091      0.44356
    1513.191      0.46040
    1513.291      0.46904
    1513.391      0.47224
    1513.491      0.47317
    1513.591      0.47460
    1513.691      0.47811
    1513.791      0.48374
    1513.891      0.48989
    1513.991      0.49372
    1514.091      0.49189
    1514.191      0.48140
    1514.291      0.46047
    1514.391      0.42915
    1514.491      0.38959
    1514.591      0.34579
    1514.691      0.30299
    1514.791      0.26674
    1514.891      0.24177
    1514.991      0.23108
    1515.092      0.23525
    1515.192      0.25227
    1515.292      0.27787
    1515.392      0.30633
    1515.492      0.33159
    1515.592      0.34840
    1515.692      0.35333
    1515.792      0.34538
    1515.892      0.32597
    1515.992      0.29855
    1516.092      0.26770
    1516.192      0.23810
    1516.292      0.21352
    1516.392      0.19613
    1516.492      0.18628
    1516.592      0.18262
    1516.692      0.18273
    1516.792      0.18385
    1516.892      0.18361
    1516.992      0.18060
    1517.092      0.17461
    1517.192      0.16657
    1517.292      0.15823
    1517.392      0.15171
    1517.492      0.14902
    1517.592      0.15171
    1517.692      0.16066
    1517.792      0.17597
    1517.892      0.19701
    1517.992      0.22250
    1518.092      0.25070
    1518.192      0.27954
    1518.292      0.30686
    1518.392      0.33066
    1518.492      0.34939
    1518.592      0.36217
    1518.692      0.36889
    1518.792      0.37025
    1518.892      0.36745
    1518.992      0.36186
    1519.092      0.35458
    1519.192      0.34608
    1519.292      0.33608
    1519.392      0.32366
    1519.492      0.30773
    1519.592      0.28760
    1519.692      0.26350
    1519.792      0.23690
    1519.892      0.21043
    1519.992      0.18731
    1520.092      0.17060
    1520.192      0.16228
    1520.292      0.16252
    1520.392      0.16956
    1520.492      0.17998
    1520.592      0.18958
    1520.692      0.19456
    1520.792      0.19261
    1520.892      0.18358
    1520.992      0.16959
    1521.092      0.15440
    1521.192      0.14231
    1521.292      0.13688
    1521.392      0.13987
    1521.492      0.15064
    1521.592      0.16643
    1521.692      0.18310
    1521.792      0.19638
    1521.892      0.20309
    1521.992      0.20203
    1522.092      0.19416
    1522.192      0.18224
    1522.292      0.16992
    1522.392      0.16055
    1522.492      0.15631
    1522.592      0.15770
    1522.692      0.16358
    1522.792      0.17185
    1522.892      0.18022
    1522.992      0.18713
    1523.092      0.19222
    1523.192      0.19645
    1523.292      0.20163
    1523.392      0.20977
    1523.492      0.22229
    1523.592      0.23947
    1523.692      0.26024
    1523.792      0.28241
    1523.892      0.30312
    1523.992      0.31955
    1524.092      0.32947
    1524.192      0.33159
    1524.292      0.32575
    1524.392      0.31275
    1524.492      0.29411
    1524.592      0.27176
    1524.692      0.24780
    1524.792      0.22428
    1524.892      0.20304
    1524.992      0.18557
    1525.093      0.17288
    1525.193      0.16535
    1525.293      0.16271
    1525.393      0.16416
    1525.493      0.16865
    1525.593      0.17528
    1525.693      0.18370
    1525.793      0.19431
    1525.893      0.20822
    1525.993      0.22674
    1526.093      0.25071
    1526.193      0.27967
    1526.293      0.31132
    1526.393      0.34144
    1526.493      0.36459
    1526.593      0.37530
    1526.693      0.36966
    1526.793      0.34677
    1526.893      0.30955
    1526.993      0.26462
    1527.093      0.22108
    1527.193      0.18843
    1527.293      0.17413
    1527.393      0.18157
    1527.493      0.20889
    1527.593      0.24923
    1527.693      0.29229
    1527.793      0.32696
    1527.893      0.34410
    1527.993      0.33896
    1528.093      0.31238
    1528.193      0.27051
    1528.293      0.22319
    1528.393      0.18131
    1528.493      0.15419
    1528.593      0.14734
    1528.693      0.16157
    1528.793      0.19324
    1528.893      0.23576
    1528.993      0.28160
    1529.093      0.32432
    1529.193      0.35982
    1529.293      0.38687
    1529.393      0.40650
    1529.493      0.42093
    1529.593      0.43235
    1529.693      0.44197
    1529.793      0.44981
    1529.893      0.45504
    1529.993      0.45674
    1530.093      0.45473
    1530.193      0.44999
    1530.293      0.44451
    1530.393      0.44061
    1530.493      0.43994
    1530.593      0.44258
    1530.693      0.44661
    1530.793      0.44844
    1530.893      0.44378
    1530.993      0.42905
    1531.093      0.40275
    1531.193      0.36631
    1531.293      0.32416
    1531.393      0.28282
    1531.493      0.24934
    1531.593      0.22947
    1531.693      0.22610
    1531.793      0.23846
    1531.893      0.26220
    1531.993      0.29052
    1532.093      0.31577
    1532.193      0.33135
    1532.293      0.33314
    1532.393      0.32030
    1532.493      0.29518
    1532.593      0.26246
    1532.693      0.22786
    1532.793      0.19669
    1532.893      0.17276
    1532.993      0.15773
    1533.093      0.15112
    1533.193      0.15077
    1533.293      0.15371
    1533.393      0.15694
    1533.493      0.15825
    1533.593      0.15663
    1533.693      0.15239
    1533.793      0.14704
    1533.893      0.14285
    1533.993      0.14234
    1534.093      0.14769
    1534.193      0.16021
    1534.293      0.17998
    1534.393      0.20566
    1534.493      0.23461
    1534.593      0.26329
    1534.693      0.28794
    1534.793      0.30532
    1534.893      0.31352
    1534.993      0.31244
    1535.094      0.30392
    1535.194      0.29140
    1535.294      0.27908
    1535.394      0.27100
    1535.494      0.26991
    1535.594      0.27665
    1535.694      0.28991
    1535.794      0.30660
    1535.894      0.32273
    1535.994      0.33450
    1536.094      0.33933
    1536.194      0.33653
    1536.294      0.32738
    1536.394      0.31467
    1536.494      0.30179
    1536.594      0.29176
    1536.694      0.28633
    1536.794      0.28558
    1536.894      0.28803
    1536.994      0.29119
    1537.094      0.29238
    1537.194      0.28955
    1537.294      0.28182
    1537.394      0.26963
    1537.494      0.25441
    1537.594      0.23809
    1537.694      0.22245
    1537.794      0.20864
    1537.894      0.19698
    1537.994      0.18709
    1538.094      0.17826
    1538.194      0.16986
    1538.294      0.16167
    1538.394      0.15396
    1538.494      0.14738
    1538.594      0.14265
    1538.694      0.14017
    1538.794      0.13983
    1538.894      0.14098
    1538.994      0.14261
    1539.094      0.14368
    1539.194      0.14353
    1539.294      0.14205
    1539.394      0.13975
    1539.494      0.13755
    1539.594      0.13644
    1539.694      0.13708
    1539.794      0.13959
    1539.894      0.14345
    1539.994      0.14767
    1540.094      0.15118
    1540.194      0.15315
    1540.294      0.15329
    1540.394      0.15197
    1540.494      0.15007
    1540.594      0.14873
    1540.694      0.14890
    1540.794      0.15110
    1540.894      0.15519
    1540.994      0.16044
    1541.094      0.16569
    1541.194      0.16968
    1541.294      0.17135
    1541.394      0.17011
    1541.494      0.16594
    1541.594      0.15932
    1541.694      0.15120
    1541.794      0.14274
    1541.894      0.13517
    1541.994      0.12967
    1542.094      0.12717
    1542.194      0.12829
    1542.294      0.13323
    1542.394      0.14167
    1542.494      0.15271
    1542.594      0.16498
    1542.694      0.17676
    1542.794      0.18631
    1542.894      0.19226
    1542.994      0.19393
    1543.094      0.19168
    1543.194      0.18685
    1543.294      0.18158
    1543.394      0.17832
    1543.494      0.17927
    1543.594      0.18574
    1543.694      0.19776
    1543.794      0.21397
    1543.894      0.23187
    1543.994      0.24833
    1544.094      0.26029
    1544.194      0.26545
    1544.294      0.26269
    1544.394      0.25233
    1544.494      0.23592
    1544.594      0.21582
    1544.694      0.19471
    1544.794      0.17504
    1544.894      0.15869
    1544.994      0.14682
    1545.095      0.13997
    1545.195      0.13829
    1545.295      0.14174
    1545.395      0.15025
    1545.495      0.16377
    1545.595      0.18213
    1545.695      0.20488
    1545.795      0.23106
    1545.895      0.25923
    1545.995      0.28748
    1546.095      0.31378
    1546.195      0.33628
    1546.295      0.35373
    1546.395      0.36574
    1546.495      0.37287
    1546.595      0.37650
    1546.695      0.37847
    1546.795      0.38067
    1546.895      0.38452
    1546.995      0.39064
    1547.095      0.39869
    1547.195      0.40746
    1547.295      0.41516
    1547.395      0.41995
    1547.495      0.42037
    1547.595      0.41585
    1547.695      0.40694
    1547.795      0.39524
    1547.895      0.38314
    1547.995      0.37331
    1548.095      0.36803
    1548.195      0.36861
    1548.295      0.37500
    1548.395      0.38568
    1548.495      0.39785
    1548.595      0.40801
    1548.695      0.41267
    1548.795      0.40908
    1548.895      0.39586
    1548.995      0.37327
    1549.095      0.34316
    1549.195      0.30852
    1549.295      0.27286
    1549.395      0.23951
    1549.495      0.21102
    1549.595      0.18884
    1549.695      0.17333
    1549.795      0.16406
    1549.895      0.16023
    1549.995      0.16112
    1550.095      0.16641
    1550.195      0.17621
    1550.295      0.19087
    1550.395      0.21063
    1550.495      0.23516
    1550.595      0.26338
    1550.695      0.29330
    1550.795      0.32232
    1550.895      0.34766
    1550.995      0.36688
    1551.095      0.37838
    1551.195      0.38171
    1551.295      0.37762
    1551.395      0.36787
    1551.495      0.35478
    1551.595      0.34079
    1551.695      0.32805
    1551.795      0.31812
    1551.895      0.31182
    1551.995      0.30935
    1552.095      0.31036
    1552.195      0.31414
    1552.295      0.31974
    1552.395      0.32610
    1552.495      0.33210
    1552.595      0.33660
    1552.695      0.33860
